entry_id,verify,trace_index,file,line,line_start,line_end,duplicate,anomaly,certainty,file_group,comparison,vs_entry,vs_critical,code_preview
entry-00164,1,2,src/browser/routes/basic.ts,13,13,13,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,      res.json({ profiles });
entry-00165,1,0,src/browser/routes/tabs.ts,6,6,6,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"  app.get(""/tabs"", async (req, res) => {"
entry-00165,1,1,src/browser/routes/tabs.ts,16,16,16,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const tabs = await profileCtx.listTabs();
entry-00165,1,2,src/browser/routes/tabs.ts,17,17,17,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"      res.json({ running: true, tabs });"
entry-00166,1,0,src/browser/routes/agent.act.ts,24,24,24,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"  app.post(""/act"", async (req, res) => {"
entry-00166,1,1,src/browser/routes/agent.act.ts,294,294,294,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"        case ""evaluate"": {"
entry-00166,1,2,src/browser/routes/agent.act.ts,305,305,305,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,          const fn = toStringOrEmpty(body.fn);
entry-00166,1,3,src/browser/routes/agent.act.ts,311,311,311,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,          const evalRequest: Parameters<typeof pw.evaluateViaPlaywright>[0] = {
entry-00166,1,4,src/browser/routes/agent.act.ts,321,321,321,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,          const result = await pw.evaluateViaPlaywright(evalRequest);
entry-00167,1,0,src/browser/routes/agent.storage.ts,10,10,10,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,"  app.get(""/cookies"", async (req, res) => {"
entry-00167,1,1,src/browser/routes/agent.storage.ts,22,22,22,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,      const result = await pw.cookiesGetViaPlaywright({
entry-00167,1,2,src/browser/routes/agent.storage.ts,26,26,26,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"      res.json({ ok: true, targetId: tab.targetId, ...result });"
entry-00168,1,0,src/config/zod-schema.agent-runtime.ts,125,125,125,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    binds: z.array(z.string()).optional(),"
entry-00168,1,1,src/agents/sandbox/docker.ts,244,244,244,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"  const args = [""create"", ""--name"", params.name];"
entry-00168,1,2,src/agents/sandbox/docker.ts,314,314,314,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,  if (params.cfg.binds?.length) {
entry-00169,1,0,src/config/zod-schema.agent-runtime.ts,97,97,97,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    network: z.string().optional(),"
entry-00169,1,1,src/agents/sandbox/docker.ts,262-264,262,264,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"  if (params.cfg.network) {
    args.push(""--network"", params.cfg.network);
  }"
entry-00170,1,0,src/config/zod-schema.agent-runtime.ts,121-122,121,122,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"    seccompProfile: z.string().optional(),
    apparmorProfile: z.string().optional(),"
entry-00170,1,1,src/agents/sandbox/docker.ts,278-283,278,283,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"  if (params.cfg.seccompProfile) {
    args.push(""--security-opt"", `seccomp=${params.cfg.seccompProf"
entry-00171,1,0,mlflow/server/auth/basic_auth.ini,5,5,5,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,admin_password = password
entry-00171,1,1,mlflow/server/auth/config.py,30,30,30,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"        admin_password=config[""mlflow""][""admin_password""],"
entry-00171,1,2,mlflow/server/auth/__init__.py,129,129,129,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,auth_config = read_auth_config()
entry-00171,1,3,mlflow/server/auth/__init__.py,973,973,973,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"    create_admin_user(auth_config.admin_username, auth_config.admin_password)"
entry-00171,1,4,mlflow/server/auth/__init__.py,684-687,684,687,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,"def create_admin_user(username, password):
    if not store.has_user(username):
        try:
       "
entry-00171,1,5,mlflow/server/auth/__init__.py,463-472,463,472,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"def authenticate_request_basic_auth() -> Union[Authorization, Response]:
    """"""Authenticate the req"
entry-00171,1,6,mlflow/server/auth/sqlalchemy_store.py,35-41,35,41,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"    def authenticate_user(self, username: str, password: str) -> bool:
        with self.ManagedSess"
entry-00171,1,7,mlflow/server/auth/__init__.py,482,482,482,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,    authorization = authenticate_request()
entry-00171,1,8,mlflow/server/auth/__init__.py,493-494,493,494,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"    if sender_is_admin():
        return"
entry-00172,1,0,packages/nodes-base/nodes/Form/utils/utils.ts,413,413,413,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,const bodyData = (context.getBodyData().data as IDataObject) ?? {};
entry-00172,1,1,packages/nodes-base/nodes/Form/utils/utils.ts,485,485,485,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"addFormResponseDataToReturnItem(returnItem, formFields, bodyData, context.getNode().typeVersion);"
entry-00172,1,2,packages/nodes-base/nodes/Form/utils/utils.ts,401,401,401,no,before_entry,ambiguous,both,strictly_before,strictly_before,strictly_after,		returnItem.json[name] = value;
entry-00172,1,3,packages/nodes-base/nodes/Form/Form.node.ts,382,382,382,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"			fields = context.getNodeParameter('formFields.values', []) as FormFieldsParameter;"
entry-00172,1,4,packages/nodes-base/nodes/Form/Form.node.ts,398,398,398,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"			return await renderFormNode(context, res, trigger, fields, mode);"
entry-00172,1,5,packages/nodes-base/nodes/Form/utils/utils.ts,555,555,555,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"formFields = prepareFormFields(context, formFields);"
entry-00172,1,6,packages/nodes-base/nodes/Form/utils/utils.ts,126,126,126,no,before_entry,clear,both,strictly_before,strictly_before,strictly_before,			for (const resolvable of getResolvables(html)) {
entry-00172,1,7,packages/nodes-base/nodes/Form/utils/utils.ts,127,127,127,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,"				html = html.replace(resolvable, context.evaluateExpression(resolvable) as string);"
entry-00173,1,0,packages/nodes-base/nodes/Form/utils/utils.ts,405,405,405,no,after_critical,ambiguous,both,strictly_after,overlapping,strictly_after,export async function prepareFormReturnItem(
entry-00173,1,1,packages/nodes-base/nodes/Form/utils/utils.ts,411,411,411,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,	const req = context.getRequestObject() as MultiPartFormData.Request;
entry-00173,1,2,packages/nodes-base/nodes/Form/Form.node.ts,370-374,370,374,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"				const jsonOutput = context.getNodeParameter('jsonOutput', '', {
					rawExpressions: true,
				}"
entry-00173,1,3,packages/nodes-base/nodes/Form/utils/utils.ts,663-671,663,671,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"		if (options.appendAttribution === false) {
			appendAttribution = false;
		}

		let buttonLabel = "
entry-00173,1,4,packages/nodes-base/nodes/Form/utils/utils.ts,557,557,557,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,	const data = prepareFormData({
entry-00173,1,5,packages/nodes-base/nodes/Form/utils/utils.ts,119,119,119,no,before_entry,ambiguous,both,strictly_before,strictly_before,overlapping,"export const prepareFormFields = (context: IWebhookFunctions, fields: FormFieldsParameter) => {"
entry-00174,1,0,packages/nodes-base/nodes/Code/Code.node.ts,181,181,181,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,			throw new PythonDisabledError();
entry-00174,1,1,packages/nodes-base/nodes/Code/Code.node.ts,186,186,186,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,		const codeParameterName = isPyLang ? 'pythonCode' : 'jsCode';
entry-00174,1,2,packages/nodes-base/nodes/Code/JsTaskRunnerSandbox.ts,33,33,33,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,		const executionResult = await this.executeFunctions.startJob<INodeExecutionData[]>(
entry-00174,1,3,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,185,185,185,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"		const { taskId, settings } = taskParams;"
entry-00174,1,4,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,328,328,328,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,"		const context = this.buildContext(taskId, workflow, data.node, dataProxy, {"
entry-00174,1,5,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,640,640,640,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,		return createContext({
entry-00174,1,6,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,643,643,643,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"			module: {},"
entry-00175,1,0,packages/nodes-base/nodes/Code/Code.node.ts,188,188,188,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,		if (isJsLang && isJsRunner) {
entry-00175,1,1,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,165,165,165,no,none,n/a,critical_file,strictly_before,n/a,strictly_before,		if (process.env.NODE_ENV !== 'test') {
entry-00175,1,2,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,653,653,653,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,	private createVmExecutableCode(code: string) {
entry-00175,1,3,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,343,343,343,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,				if (this.mode === 'secure') {
entry-00175,1,4,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,172,172,172,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,				.forEach((fn) => Object.freeze(fn.prototype));
entry-00176,0,0,packages/nodes-base/nodes/Code/Code.node.ts,206,206,206,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,"			const code = this.getNodeParameter(codeParameterName, 0) as string;"
entry-00176,0,1,packages/nodes-base/nodes/Code/Code.node.ts,207,207,207,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,"			const sandbox = new PythonTaskRunnerSandbox(code, nodeMode, workflowMode, this);"
entry-00176,0,2,packages/nodes-base/nodes/Code/Code.node.ts,209,209,209,no,none,n/a,entry_file,strictly_after,strictly_after,n/a,			return [await sandbox.runUsingIncomingItems()];
entry-00176,0,3,packages/nodes-base/nodes/Code/PythonTaskRunnerSandbox.ts,62-65,62,65,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"		const executionResult = await this.executeFunctions.startJob<INodeExecutionData[]>(
			'python',
	"
entry-00176,0,4,packages/@n8n/task-runner-python/src/task_runner.py,321,321,321,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,            self.analyzer.validate(task_settings.code)
entry-00176,0,5,packages/@n8n/task-runner-python/src/task_analyzer.py,63-69,63,69,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"    def visit_Attribute(self, node: ast.Attribute) -> None:
        """"""Detect access to unsafe attri"
entry-00176,0,6,packages/@n8n/task-runner-python/src/constants.py,126-135,126,135,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,"BLOCKED_ATTRIBUTES = {
    # runtime attributes
    ""__subclasses__"",
    ""__globals__"",
    ""__buil"
entry-00177,1,0,packages/workflow/src/expression.ts,360,360,360,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,		if (!isExpression(parameterValue)) {
entry-00177,1,1,packages/workflow/src/expression.ts,371,371,371,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,		data.process =
entry-00177,1,2,packages/workflow/src/expression.ts,385,385,385,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,		Expression.initializeGlobalContext(data);
entry-00177,1,3,packages/workflow/src/expression.ts,410,410,410,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,"		const returnValue = this.renderExpression(extendedExpression, data);"
entry-00177,1,4,packages/workflow/src/expression-evaluator-proxy.ts,19,19,19,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"export const evaluateExpression: Evaluator = (expr, data) => {"
entry-00177,1,5,packages/workflow/src/expression.ts,427,427,427,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"	private renderExpression(expression: string, data: IWorkflowDataProxyData) {"
entry-00178,1,0,packages/workflow/src/expression.ts,354,354,354,no,before_entry,ambiguous,entry_file,overlapping,overlapping,n/a,resolveSimpleParameterValue(
entry-00178,1,1,packages/workflow/src/expression-evaluator-proxy.ts,9,9,9,no,none,n/a,cross_file,n/a (cross-file),n/a,n/a,"const tournamentEvaluator = new Tournament(errorHandler, undefined, undefined, {"
entry-00178,1,2,packages/workflow/src/expression-sandboxing.ts,290,290,290,no,after_critical,clear,critical_file,strictly_after,n/a,strictly_after,visitClassExpression(path) {
entry-00178,1,3,packages/workflow/src/expression-sandboxing.ts,281,281,281,no,after_critical,ambiguous,critical_file,overlapping,n/a,overlapping,visitClassDeclaration(path) {
entry-00179,1,0,packages/workflow/src/expression-sandboxing.ts,22,22,22,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,const EMPTY_CONTEXT = b.objectExpression([
entry-00179,1,1,packages/workflow/src/expression-sandboxing.ts,250,250,250,no,after_critical,clear,both,strictly_after,strictly_after,strictly_after,"export const PrototypeSanitizer: ASTAfterHook = (ast, dataNode) => {"
entry-00179,1,2,packages/workflow/src/expression-sandboxing.ts,71,71,71,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,const GLOBAL_IDENTIFIERS = new Set(['globalThis']);
entry-00179,1,3,packages/workflow/src/expression-sandboxing.ts,76,76,76,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"export const ThisSanitizer: ASTBeforeHook = (ast, dataNode) => {"
entry-00180,1,0,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,633,633,633,no,none,ambiguous,both,"ep=overlapping,co=strictly_before",overlapping,strictly_before,	buildContext(
entry-00180,1,1,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,640,640,640,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,		return createContext({
entry-00180,1,2,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,653,653,653,no,none,ambiguous,both,"ep=strictly_after,co=strictly_before",strictly_after,strictly_before,	private createVmExecutableCode(code: string) {
entry-00180,1,3,packages/@n8n/task-runner/src/js-task-runner/js-task-runner.ts,677,677,677,no,none,ambiguous,both,"ep=strictly_after,co=overlapping",strictly_after,overlapping,"			`module.exports = async function VmCodeWrapper() {${code}\n}()`,"
